"Fechfa","Costo","Venta","Total","mes","aaaa","Descu","Contro","Codart","Nommarca"
2010-03-03 00:00:00.000,47.52,87.12,54.0144,3,2010,33.1056,"210","2103-1006040",
2010-03-03 00:00:00.000,29.28,53.68,33.2816,3,2010,20.3984,"210","2101-2202120",
2010-03-03 00:00:00.000,94.8,173.8,107.756,3,2010,66.04400000000001,"210","2101-1011010",
2010-03-03 00:00:00.000,34.8,63.8,39.556,3,2010,24.244,"210","2101-1601200",
2010-03-03 00:00:00.000,16.56,28.15,17.453,3,2010,10.697,"210","2101-2919010-01",
2010-03-03 00:00:00.000,50.85,98.31,60.9522,3,2010,37.357800000000005,"212","212132202016",
2010-03-03 00:00:00.000,26.44,47.59,29.5058,3,2010,18.084200000000003,SKT,SKT-287,
2010-03-03 00:00:00.000,43.36,78.05,48.391,3,2010,29.659,SKT,SKT-499,
2010-03-03 00:00:00.000,15.8,28.900000000000002,17.918,3,2010,10.982000000000001,"210","2101-3401122",
2010-03-03 00:00:00.000,9.0,16.599999999999998,10.291999999999998,3,2010,6.307999999999999,"210","2101-3101040",
2010-03-03 00:00:00.000,127.48,233.72,144.90640000000002,3,2010,88.8136,"210","2105-3708010",
2010-03-03 00:00:00.000,27.48,43.52,26.982400000000002,3,2010,16.5376,"210","2106-3716070",
2010-03-03 00:00:00.000,56.96,104.28,64.6536,3,2010,39.626400000000004,"210","2101-2904101",
2010-03-03 00:00:00.000,56.88,104.28,64.6536,3,2010,39.626400000000004,"210","2101-2904100",
2010-03-03 00:00:00.000,85.6,134.12,83.15440000000001,3,2010,50.9656,"210","2101-2904021-01",
2010-03-03 00:00:00.000,85.6,134.12,83.15440000000001,3,2010,50.9656,"210","2101-2904020-01",
2010-03-03 00:00:00.000,9.0,16.5,10.23,3,2010,6.2700000000000005,"210","2101-1005183",
2010-03-03 00:00:00.000,12.15,34.65,21.482999999999997,3,2010,13.167,"210","2105-6104064",
2010-03-03 00:00:00.000,16.56,28.15,17.453,3,2010,10.697,"210","2101-2919012-01",
2010-03-03 00:00:00.000,50.599999999999994,97.89999999999999,60.69799999999999,3,2010,37.202,"210","2108-1701164-10",
2010-03-03 00:00:00.000,77.0,122.24999999999999,75.79499999999999,3,2010,46.455,"210","2101-3506060-01",
2010-03-03 00:00:00.000,78.0,139.1,86.24199999999999,3,2010,52.858,CR-,CR-006,
2010-03-03 00:00:00.000,97.5,163.4,109.47800000000001,3,2010,53.922000000000004,FTU,FTU-042,
2010-03-03 00:00:00.000,60.8,134.8,90.316,3,2010,44.48400000000001,FTU,FTU-014,
2010-03-03 00:00:00.000,74.4,123.80000000000001,82.946,3,2010,40.854000000000006,GRN,GRN-003,
2010-03-03 00:00:00.000,50.4,90.0,60.3,3,2010,29.700000000000003,FTU,FTU-106,
2010-03-03 00:00:00.000,778.0,1282.0,858.94,3,2010,423.06,FTU,FTU-020-1,
2010-03-03 00:00:00.000,127.30000000000001,338.0,209.56,3,2010,128.44,APE,APE-024,
2010-03-03 00:00:00.000,156.8,338.0,209.56,3,2010,128.44,APE,APE-023,
2010-03-03 00:00:00.000,126.5,300.0,186.0,3,2010,114.0,CDI,CDI-003,
2010-03-03 00:00:00.000,50.0,89.9,60.233000000000004,3,2010,29.667,PFI,PFI-017,
2010-03-03 00:00:00.000,20.88,38.28,21.8196,3,2010,16.4604,"210","2101-1601200",
2010-03-03 00:00:00.000,153.35000000000002,296.55,183.861,3,2010,112.68900000000001,"211","2110-3704005-20",
2010-03-03 00:00:00.000,47.25,80.25,49.754999999999995,3,2010,30.495,"210","2106-3726010/87",
2010-03-03 00:00:00.000,429.0,829.4,514.2280000000001,3,2010,315.17199999999997,"210","2108-3510010-01",
2010-03-03 00:00:00.000,14.86,28.72,17.8064,3,2010,10.913599999999999,"211","2112-3843010-30",
2010-03-03 00:00:00.000,32.2,62.199999999999996,38.56399999999999,3,2010,23.636,"211","2110-3843010-13",
2010-03-03 00:00:00.000,26.24,50.8,31.496,3,2010,19.304,"210","2108-3747010-02",
2010-03-03 00:00:00.000,155.70000000000002,510.0,316.2,3,2010,193.8,"210","2101-1007034-99",
2010-03-03 00:00:00.000,174.0,319.0,197.78,3,2010,121.22,"210","2101-1601200",
2010-03-03 00:00:00.000,59.84,95.76,59.3712,3,2010,36.3888,"210","2104-3716011",
2010-03-03 00:00:00.000,92.0,169.0,104.78,3,2010,64.22,"210","2101-1003270",
2010-03-03 00:00:00.000,31.200000000000003,50.0,31.0,3,2010,19.0,"210","2106-8212200-20",
2010-03-03 00:00:00.000,277.8,463.0,287.06,3,2010,175.94,"210","2103-3706010-10",
2010-03-03 00:00:00.000,106.5,199.5,123.69,3,2010,75.81,GUN,GUN-026,
2010-03-03 00:00:00.000,23.5,42.5,26.35,3,2010,16.15,"210","2101-2401034",
2010-03-03 00:00:00.000,58.87,113.67999999999999,70.48159999999999,3,2010,43.1984,"210","2108-1311065",
2010-03-03 00:00:00.000,20.36,37.34,23.150800000000004,3,2010,14.189200000000001,"210","2101-1601180",
2010-03-03 00:00:00.000,510.0,935.04,579.7248,3,2010,355.3152,"210","2103-5205010-01",
2010-03-03 00:00:00.000,19.799999999999997,38.28,23.733600000000003,3,2010,14.5464,"211","21121109080-02",
2010-03-03 00:00:00.000,12.75,24.65,15.283,3,2010,9.366999999999999,"210","2108-1601130",
2010-03-03 00:00:00.000,6.42,12.42,7.7004,3,2010,4.7196,"211","2110-1108054",
2010-03-03 00:00:00.000,4.72,9.16,5.6792,3,2010,3.4808,"210","2108-2904040",
2010-03-03 00:00:00.000,7.2,13.92,8.6304,3,2010,5.2896,"210","2108-2904046",
2010-03-03 00:00:00.000,15.0,29.0,17.98,3,2010,11.02,"211","2110-3701720",
2010-03-03 00:00:00.000,17.64,34.12,21.1544,3,2010,12.965599999999998,"212","212141006090-01",
2010-03-03 00:00:00.000,7.4,14.2,8.803999999999998,3,2010,5.396,"212","2121-3103038",
2010-03-03 00:00:00.000,18.5,35.8,22.195999999999998,3,2010,13.604,"212","212131011228",
2010-03-03 00:00:00.000,14.24,27.56,17.0872,3,2010,10.4728,"212","2121-2904032",
2010-03-03 00:00:00.000,7.2,13.92,8.6304,3,2010,5.2896,"212","212131006100",
2010-03-03 00:00:00.000,285.12,522.72,324.0864,3,2010,198.6336,"210","2103-1006040",
2010-03-03 00:00:00.000,29.44,56.96,35.315200000000004,3,2010,21.6448,"212","2121-6308015",
2010-03-03 00:00:00.000,69.6,127.6,79.112,3,2010,48.488,"210","2101-1601200",
2010-03-03 00:00:00.000,16.36,29.98,18.587600000000002,3,2010,11.3924,"210","2101-1701068",
2010-03-03 00:00:00.000,2.28,4.08,2.5296000000000003,3,2010,1.5504,"210","2101-1005034",
2010-03-03 00:00:00.000,31.52,57.76,35.8112,3,2010,21.9488,"210","2101-1006020",
2010-03-03 00:00:00.000,13.04,23.92,14.830400000000001,3,2010,9.0896,"210","2101-1005030",
2010-03-03 00:00:00.000,6.16,9.78,6.063599999999999,3,2010,3.7163999999999997,"210","2101-3506060-01",
2010-03-03 00:00:00.000,5.1,9.399999999999999,5.827999999999999,3,2010,3.5719999999999996,"210","2101-2919042-10",
2010-03-03 00:00:00.000,4.14,7.59,4.7058,3,2010,2.8842,"210","2101-1011240",
2010-03-03 00:00:00.000,13.44,24.64,15.2768,3,2010,9.3632,"210","2101-1701238",
2010-03-03 00:00:00.000,101.8,186.70000000000002,115.754,3,2010,70.94600000000001,"210","2101-1601180",
2010-03-03 00:00:00.000,8.4,15.4,9.548,3,2010,5.852,"210","2101-3103038",
2010-03-03 00:00:00.000,18.799999999999997,34.0,21.08,3,2010,12.92,"210","2101-2401034",
2010-03-03 00:00:00.000,111.00000000000001,188.5,116.87,3,2010,71.63,"210","2103-5205070-01",
2010-03-03 00:00:00.000,26.04,50.34,31.210800000000003,3,2010,19.1292,"212","212141006040-03",
2010-03-03 00:00:00.000,38.86,69.94,46.85979999999999,3,2010,23.0802,SKT,SKT-424,
2010-03-03 00:00:00.000,28.499999999999996,51.0,31.62,3,2010,19.38,"210","2101-1005034",
2010-03-03 00:00:00.000,7.43,12.45,8.3415,3,2010,4.1085,FTU,FTU-043,
2010-03-03 00:00:00.000,58.08,87.96,58.9332,3,2010,29.026799999999998,FTU,FTU-025,
2010-03-03 00:00:00.000,16.48,29.8,19.966,3,2010,9.834000000000001,CNC,CNC-010,
2010-03-03 00:00:00.000,10.92,19.64,13.1588,3,2010,6.4812,SKT,SKT-055,
2010-03-03 00:00:00.000,29.8,49.900000000000006,33.43300000000001,3,2010,16.467000000000002,FTU,FTU-016,
2010-03-03 00:00:00.000,13.92,25.04,16.7768,3,2010,8.2632,SKT,SKT-293,
2010-03-03 00:00:00.000,42.08,75.76,50.75920000000001,3,2010,25.0008,SKT,SKT-225,
2010-03-03 00:00:00.000,6.15,11.05,7.4035,3,2010,3.6465000000000005,SKT,SKT-019,
2010-03-03 00:00:00.000,88.4,160.08,107.2536,3,2010,52.82640000000001,SKT,SKT-112,
2010-03-03 00:00:00.000,15.52,28.0,18.759999999999998,3,2010,9.24,SKT,SKT-057,
2010-03-03 00:00:00.000,45.63,82.11,55.0137,3,2010,27.0963,SKT,SKT-220,
2010-03-03 00:00:00.000,85.0,152.95,94.829,3,2010,58.120999999999995,POR,POR-002,
2010-03-03 00:00:00.000,34.74,62.519999999999996,41.8884,3,2010,20.6316,SKT,SKT-388,
2010-03-03 00:00:00.000,32.76,71.6,44.391999999999996,3,2010,27.208,APE,APE-007,
2010-03-03 00:00:00.000,32.9,59.16,39.63719999999999,3,2010,19.5228,SKT,SKT-402,
2010-03-03 00:00:00.000,116.6,267.7,165.974,3,2010,101.726,BAI,BAI-012,
2010-03-03 00:00:00.000,12.05,22.0,15.4,3,2010,6.6,SKT,SKT-003,
2010-03-03 00:00:00.000,60.8,134.8,90.316,3,2010,44.48400000000001,FTU,FTU-014,
2010-03-03 00:00:00.000,47.599999999999994,85.60000000000001,57.352000000000004,3,2010,28.248000000000005,FTU,FTU-031,
2010-03-03 00:00:00.000,404.8,960.0,595.2,3,2010,364.8,CDI,CDI-003,
2010-03-03 00:00:00.000,778.0,1282.0,858.94,3,2010,423.06,FTU,FTU-020-1,
2010-03-03 00:00:00.000,381.90000000000003,1013.9999999999999,628.68,3,2010,385.31999999999994,APE,APE-024,
2010-03-03 00:00:00.000,1568.0,3379.9999999999995,2095.5999999999995,3,2010,1284.3999999999999,APE,APE-023,
2010-03-03 00:00:00.000,43.12,120.0,74.4,3,2010,45.6,CDI,CDI-016,
2010-03-03 00:00:00.000,3.38,6.56,4.0672,3,2010,2.4928,"210","2108-3710410-01",
2010-03-03 00:00:00.000,41.94,65.69999999999999,40.733999999999995,3,2010,24.965999999999998,"211","2110-3828010-10",
2010-03-03 00:00:00.000,27.08,48.78,32.6826,3,2010,16.0974,SKT,SKT-016,
2010-03-03 00:00:00.000,12.38,22.28,14.9276,3,2010,7.352400000000001,SKT,SKT-127,
2010-03-03 00:00:00.000,61.34,118.62,73.5444,3,2010,45.0756,"211","2110-3704005-20",
2010-03-03 00:00:00.000,130.39999999999998,239.20000000000002,148.30400000000003,3,2010,90.896,"210","2101-1005030",
2010-03-03 00:00:00.000,255.15000000000003,467.81,290.0422,3,2010,177.7678,"210","2107-1701157",
2010-03-03 00:00:00.000,27.0,49.8,30.875999999999998,3,2010,18.924,"210","2101-3101040",
2010-03-03 00:00:00.000,888.6,1629.3000000000002,1010.166,3,2010,619.1340000000001,"210","2103-3730000",
2010-03-03 00:00:00.000,199.08,364.98,226.2876,3,2010,138.69240000000002,"210","2101-2904100",
2010-03-03 00:00:00.000,428.0,670.6,415.77200000000005,3,2010,254.828,"210","2101-2904020-01",
2010-03-03 00:00:00.000,20.7,37.949999999999996,23.528999999999996,3,2010,14.421,"210","2101-1005183",
2010-03-03 00:00:00.000,73.67999999999999,125.16,77.5992,3,2010,47.5608,"210","2101-6104020-01",
2010-03-03 00:00:00.000,90.0,165.0,102.3,3,2010,62.7,"210","210116205180",
2010-03-03 00:00:00.000,40.48,74.24,46.0288,3,2010,28.211199999999998,"210","2105-6105151",
2010-03-03 00:00:00.000,30.36,55.67999999999999,34.52159999999999,3,2010,21.158399999999997,"210","2105-6105150",
2010-03-03 00:00:00.000,48.72,87.96,58.9332,3,2010,29.026799999999998,FTU,FTU-025-1,
2010-03-03 00:00:00.000,94.5,160.5,99.50999999999999,3,2010,60.99,"210","2106-3726010/87",
2010-03-03 00:00:00.000,319.75,532.8499999999999,330.36699999999996,3,2010,202.48299999999998,"210","2101-2904200",
2010-03-03 00:00:00.000,24.56,44.22,29.627399999999998,3,2010,14.592600000000001,SKT,SKT-197,
2010-03-03 00:00:00.000,30.35,58.75,33.4875,3,2010,25.2625,"212","2121-3414138-03",
2010-03-03 00:00:00.000,47.04,73.98,42.1686,3,2010,31.811400000000003,"210","2101-1701164",
2010-03-03 00:00:00.000,15.76,28.88,16.461599999999997,3,2010,12.4184,"210","2101-1006020",
2010-03-03 00:00:00.000,10.44,19.14,11.866800000000001,3,2010,7.2732,"210","2101-1601200",
2010-03-03 00:00:00.000,29.62,54.31,30.9567,3,2010,23.3533,"210","2103-3730000",
2010-03-03 00:00:00.000,49.2,90.2,55.924,3,2010,34.276,"210","2101-1006033",
2010-03-03 00:00:00.000,23.76,43.56,24.8292,3,2010,18.730800000000002,"210","2103-1006040",
2010-03-03 00:00:00.000,5.1,9.399999999999999,5.358,3,2010,4.041999999999999,"210","2101-2919042-10",
2010-03-03 00:00:00.000,43.92,80.52,45.8964,3,2010,34.623599999999996,"210","2101-2202120",
2010-03-03 00:00:00.000,94.8,173.8,99.066,3,2010,74.73400000000001,"210","2101-1011010",
2010-03-03 00:00:00.000,11.6,20.88,13.9896,3,2010,6.8904,SKT,SKT-212,
2010-03-03 00:00:00.000,109.39999999999999,182.39999999999998,113.08799999999998,3,2010,69.312,"210","2101-1602590",
2010-03-03 00:00:00.000,41.51,80.22,45.7254,3,2010,34.4946,"212","212141006100-01",
2010-03-03 00:00:00.000,50.14,96.95,60.109,3,2010,36.841,"211","2110-2905003",
2010-03-03 00:00:00.000,12.48,22.5,15.075,3,2010,7.425000000000001,SKT,SKT-006,
2010-03-03 00:00:00.000,30.08,54.08,36.233599999999996,3,2010,17.8464,SKT,SKT-105,
2010-03-03 00:00:00.000,13.96,25.04,16.7768,3,2010,8.2632,SKT,SKT-400,
2010-03-03 00:00:00.000,32.76,71.6,44.391999999999996,3,2010,27.208,APE,APE-007,
2010-03-03 00:00:00.000,22.72,44.48,29.801599999999997,3,2010,14.6784,SKT,SKT-562,
2010-03-03 00:00:00.000,54.75,107.5,53.75,3,2010,53.75,JHI,JHI-004,
2010-03-03 00:00:00.000,77.8,128.2,79.484,3,2010,48.715999999999994,FTU,FTU-020-1,
2010-03-03 00:00:00.000,11.799999999999999,22.9,13.052999999999999,3,2010,9.847,"210","2108-2904040",
2010-03-03 00:00:00.000,18.0,34.8,19.836,3,2010,14.963999999999999,"210","2108-2904046",
2010-03-03 00:00:00.000,18.76,36.26,20.6682,3,2010,15.5918,"211","2110-1703190",
2010-03-03 00:00:00.000,7.4,14.2,8.094,3,2010,6.106,"212","2121-3103038",
2010-03-03 00:00:00.000,10.84,21.2,14.203999999999999,3,2010,6.996,SKT,SKT-010,
2010-03-03 00:00:00.000,17.2,33.4,19.038,3,2010,14.361999999999998,"212","212132202068",
2010-03-03 00:00:00.000,4.88,8.8,5.896000000000001,3,2010,2.9040000000000004,SKT,SKT-138,
2010-03-03 00:00:00.000,101.7,196.62,112.0734,3,2010,84.5466,"212","212132202016",
2010-03-03 00:00:00.000,16.68,32.25,18.3825,3,2010,13.8675,"212","2121-1602610",
2010-03-03 00:00:00.000,50.1,96.86,55.2102,3,2010,41.6498,"212","212133505009",
2010-03-03 00:00:00.000,26.04,50.34,28.693800000000003,3,2010,21.6462,"212","212141006040-03",
2010-03-03 00:00:00.000,44.160000000000004,85.44,48.7008,3,2010,36.7392,"212","2121-6308015",
2010-03-03 00:00:00.000,32.519999999999996,59.58,33.9606,3,2010,25.6194,"210","2101-3003057",
2010-03-03 00:00:00.000,10.88,19.94,11.3658,3,2010,8.574200000000001,"210","2101-1006060",
2010-03-03 00:00:00.000,20.36,37.34,21.283800000000003,3,2010,16.0562,"210","2101-1601180",
2010-03-03 00:00:00.000,22.24,40.8,23.256,3,2010,17.543999999999997,"210","2101-2904192-1",
2010-03-03 00:00:00.000,9.0,14.1,8.036999999999999,3,2010,6.063,"210","2101-1005160",
2010-03-03 00:00:00.000,4.2,7.7,4.389,3,2010,3.311,"210","2101-3103038",
2010-03-03 00:00:00.000,7.199999999999999,13.200000000000001,7.524000000000001,3,2010,5.676,"210","2101-2402052-01",
2010-03-03 00:00:00.000,14.8,28.64,16.3248,3,2010,12.3152,"212","212131011228",
2010-03-03 00:00:00.000,3.92,7.04,4.7168,3,2010,2.3232,SKT,SKT-100,
2010-03-03 00:00:00.000,50.14,96.95,60.109,3,2010,36.841,"211","2110-2905002",
2010-03-03 00:00:00.000,13.4,25.950000000000003,16.089000000000002,3,2010,9.861,"212","212133710180",
2010-03-03 00:00:00.000,36.42,70.5,43.71,3,2010,26.79,"212","2121-3414138-03",
2010-03-03 00:00:00.000,22.200000000000003,42.96,26.6352,3,2010,16.3248,"212","212131011228",
2010-03-03 00:00:00.000,71.2,137.79999999999998,85.43599999999998,3,2010,52.364,"212","2121-2904032",
2010-03-03 00:00:00.000,16.4,31.75,19.685000000000002,3,2010,12.065,"212","2121-3506061-10",
2010-03-03 00:00:00.000,16.65,32.2,19.964000000000002,3,2010,12.236,"212","2121-3506060-10",
2010-03-03 00:00:00.000,27.0,52.2,32.364000000000004,3,2010,19.836000000000002,"212","212131006100",
2010-03-03 00:00:00.000,39.06,75.51,46.8162,3,2010,28.693800000000003,"212","212141006040-03",
2010-03-03 00:00:00.000,116.25,224.75,139.345,3,2010,85.405,"212","212132202010",
2010-03-03 00:00:00.000,19.68,38.08,23.6096,3,2010,14.4704,"212","2121-2904040",
2010-03-03 00:00:00.000,9.6,17.6,10.912,3,2010,6.688000000000001,"210","2101-1602520",
2010-03-03 00:00:00.000,28.8,51.72,34.6524,3,2010,17.0676,SKT,SKT-134,
2010-03-03 00:00:00.000,4.23,7.63,5.1121,3,2010,2.5179,SKT,SKT-213,
2010-03-03 00:00:00.000,27.0,49.5,28.215,3,2010,21.285,"210","210116205180",
2010-03-03 00:00:00.000,5.68,9.82,6.5794,3,2010,3.2406,SKT,SKT-315,
2010-03-03 00:00:00.000,12.149999999999999,23.73,15.8991,3,2010,7.830900000000001,SKT,SKT-210,
2010-03-03 00:00:00.000,4.5,8.1,5.427,3,2010,2.673,SKT,SKT-042,
2010-03-03 00:00:00.000,1.6500000000000001,2.9699999999999998,1.9898999999999998,3,2010,0.9801,SKT,SKT-090,
2010-03-03 00:00:00.000,6.54,11.78,7.8926,3,2010,3.8874,SKT,SKT-037,
2010-03-03 00:00:00.000,2.58,5.02,3.3633999999999995,3,2010,1.6565999999999999,SKT,SKT-200,
2010-03-03 00:00:00.000,12.28,22.11,14.813699999999999,3,2010,7.2963000000000005,SKT,SKT-197,
2010-03-03 00:00:00.000,24.76,44.56,29.8552,3,2010,14.704800000000002,SKT,SKT-127,
2010-03-03 00:00:00.000,67.78,121.39,81.3313,3,2010,40.0587,SKT,SKT-093,
2010-03-03 00:00:00.000,6.8999999999999995,12.4,8.308,3,2010,4.0920000000000005,SKT,SKT-187,
2010-03-03 00:00:00.000,8.7,15.600000000000001,10.452000000000002,3,2010,5.148000000000001,SKT,SKT-018,
2010-03-03 00:00:00.000,30.6,55.05,36.8835,3,2010,18.1665,SKT,SKT-347,
2010-03-03 00:00:00.000,1.98,3.58,2.3986,3,2010,1.1814,SKT,SKT-080,
2010-03-03 00:00:00.000,36.45,66.83,41.4346,3,2010,25.3954,"210","2107-1701157",
2010-03-03 00:00:00.000,26.8,51.900000000000006,32.178000000000004,3,2010,19.722,"212","212133710180",
2010-03-03 00:00:00.000,60.7,117.5,72.85,3,2010,44.65,"212","2121-3414138-03",
2010-03-03 00:00:00.000,22.2,42.599999999999994,26.411999999999995,3,2010,16.188,"212","2121-3103038",
2010-03-03 00:00:00.000,14.8,28.64,17.7568,3,2010,10.8832,"212","212131011228",
2010-03-03 00:00:00.000,29.28,56.58,35.0796,3,2010,21.5004,"212","212131303025",
2010-03-03 00:00:00.000,25.06,48.46,30.0452,3,2010,18.4148,"212","212133716011",
2010-03-03 00:00:00.000,25.06,48.46,30.0452,3,2010,18.4148,"212","212133716010",
2010-03-03 00:00:00.000,48.3,93.38,57.895599999999995,3,2010,35.4844,"212","212133711010",
2010-03-03 00:00:00.000,20.25,39.15,24.273,3,2010,14.876999999999999,"212","212141311014",
2010-03-03 00:00:00.000,25.05,48.43,30.0266,3,2010,18.4034,"212","212133505009",
2010-03-03 00:00:00.000,54.2,99.3,61.565999999999995,3,2010,37.734,"210","2101-3003057",
2010-03-03 00:00:00.000,8.68,15.96,9.8952,3,2010,6.0648,"210","2101-3706500",
2010-03-03 00:00:00.000,13.700000000000001,25.150000000000002,14.335500000000001,3,2010,10.8145,"210","2101-1011228",
2010-03-03 00:00:00.000,18.450000000000003,33.839999999999996,20.980799999999995,3,2010,12.8592,"210","2101-1701033",
2010-03-03 00:00:00.000,22.5,43.5,26.97,3,2010,16.53,"211","2110-3701720",
2010-03-03 00:00:00.000,16.200000000000003,46.2,28.644000000000002,3,2010,17.556,"210","2105-6104064",
2010-03-03 00:00:00.000,7.32,13.440000000000001,8.3328,3,2010,5.107200000000001,"210","2105-3710010",
2010-03-03 00:00:00.000,7.36,13.52,8.3824,3,2010,5.1376,"210","2101-1003270",
2010-03-03 00:00:00.000,30.98,50.28,31.1736,3,2010,19.1064,"210","2101-1005125",
2010-03-03 00:00:00.000,12.96,23.76,14.731200000000001,3,2010,9.0288,"210","2101-8406010",
2010-03-03 00:00:00.000,22.12,35.28,21.8736,3,2010,13.406400000000001,"210","2101-3508180",
2010-03-03 00:00:00.000,109.80000000000001,201.3,124.80600000000001,3,2010,76.494,"210","2101-2202120",
2010-03-03 00:00:00.000,6.99,12.78,7.9235999999999995,3,2010,4.8564,"210","2101-1107730",
2010-03-03 00:00:00.000,15.4,28.3,17.546,3,2010,10.754,"210","2101-3401129",
2010-03-03 00:00:00.000,47.400000000000006,86.7,53.754000000000005,3,2010,32.946,"210","2101-3401122",
2010-03-03 00:00:00.000,81.06,136.88,75.28399999999999,3,2010,61.596,HY-,HY-204,
2010-03-03 00:00:00.000,66.28,126.0,78.12,3,2010,47.88,APE,APE-022,
2010-03-03 00:00:00.000,28.1,51.550000000000004,31.961000000000002,3,2010,19.589000000000002,"210","2101-1701190",
2010-03-03 00:00:00.000,13.08,25.0,16.75,3,2010,8.25,CNC,CNC-016,
2010-03-03 00:00:00.000,29.44,56.9,32.433,3,2010,24.467,"211","2110-1001242",
2010-03-03 00:00:00.000,24.3,69.3,39.501,3,2010,29.799,"210","2105-6104064",
2010-03-03 00:00:00.000,9.0,16.599999999999998,9.462,3,2010,7.137999999999999,"210","2101-2906040",
2010-03-03 00:00:00.000,16.48,30.2,17.214,3,2010,12.985999999999999,"210","2101-1701036",
2010-03-03 00:00:00.000,27.48,43.04,24.532799999999998,3,2010,18.5072,"210","2101-3003011",
2010-03-03 00:00:00.000,4.66,8.52,4.8564,3,2010,3.6635999999999997,"210","2101-1107730",
2010-03-03 00:00:00.000,66.2,132.0,81.84,3,2010,50.160000000000004,APE,APE-001,
2010-03-03 00:00:00.000,14.72,28.48,17.657600000000002,3,2010,10.8224,"212","2121-6308015",
2010-03-03 00:00:00.000,30.88,56.64,35.1168,3,2010,21.5232,"210","2101-2402025",
2010-03-03 00:00:00.000,28.88,54.0,33.480000000000004,3,2010,20.52,"210","2101-1007013",
2010-03-03 00:00:00.000,38.96,70.04,46.9268,3,2010,23.113200000000003,SKT,SKT-564,
2010-03-03 00:00:00.000,34.16,61.52,41.2184,3,2010,20.3016,SKT,SKT-021,
2010-03-03 00:00:00.000,46.95,90.77,56.2774,3,2010,34.492599999999996,"212","212141007180",
2010-03-03 00:00:00.000,60.46,108.8,72.89599999999999,3,2010,35.904,SKT,SKT-227,
2010-03-03 00:00:00.000,35.28,68.24,42.3088,3,2010,25.931199999999997,"212","212141006090-01",
2010-03-03 00:00:00.000,43.1,67.0,44.89,3,2010,22.11,CNC,CNC-005,
2010-03-03 00:00:00.000,6.99,10.95,6.789,3,2010,4.161,"211","2110-3828010-10",
2010-03-03 00:00:00.000,30.67,59.31,36.7722,3,2010,22.5378,"211","2110-3704005-20",
2010-03-03 00:00:00.000,42.9,82.94,51.422799999999995,3,2010,31.5172,"210","2108-3510010-01",
2010-03-03 00:00:00.000,30.9,59.74,37.0388,3,2010,22.7012,"211","2111-3706040",
2010-03-03 00:00:00.000,60.0,116.0,71.92,3,2010,44.08,"210","2108-1601085",
2010-03-03 00:00:00.000,7.12,13.78,8.5436,3,2010,5.2364,"210","2108-3709330",
2010-03-03 00:00:00.000,8.6,16.5,10.23,3,2010,6.2700000000000005,"210","2108-6104064-01",
2010-03-03 00:00:00.000,5.64,10.89,6.7518,3,2010,4.1382,"210","2108-1003270-01",
2010-03-03 00:00:00.000,25.5,49.3,30.566,3,2010,18.733999999999998,"210","2108-1601130",
2010-03-03 00:00:00.000,14.72,28.45,17.639,3,2010,10.811,"211","2110-1001242",
2010-03-03 00:00:00.000,20.54,39.74,24.638800000000003,3,2010,15.1012,"211","2110-1001286",
2010-03-03 00:00:00.000,12.28,20.86,11.8902,3,2010,8.9698,"210","2101-6104020-01",
2010-03-03 00:00:00.000,39.66,71.4,47.838,3,2010,23.562000000000005,SKT,SKT-145,
2010-03-03 00:00:00.000,14.72,28.48,17.657600000000002,3,2010,10.8224,"212","2121-6308015",
2010-03-03 00:00:00.000,2.4,4.4,2.728,3,2010,1.6720000000000002,"210","2101-1602520",
2010-03-03 00:00:00.000,14.6,24.34,15.0908,3,2010,9.2492,"210","2101-2202025",
2010-03-03 00:00:00.000,14.72,27.04,16.7648,3,2010,10.2752,"210","2101-1003270",
2010-03-03 00:00:00.000,7.32,13.440000000000001,8.3328,3,2010,5.107200000000001,"210","2105-3710010",
2010-03-03 00:00:00.000,18.48,29.339999999999996,18.190799999999996,3,2010,11.149199999999999,"210","2101-3506060-01",
2010-03-03 00:00:00.000,63.95,106.57,66.07339999999999,3,2010,40.4966,"210","2101-2904200",
2010-03-03 00:00:00.000,5.699999999999999,10.2,6.324,3,2010,3.876,"210","2101-1005034",
2010-03-03 00:00:00.000,3.5999999999999996,6.6000000000000005,4.0920000000000005,3,2010,2.5080000000000005,"210","2101-2402052-01",
2010-03-03 00:00:00.000,15.4,28.3,17.546,3,2010,10.754,"210","2101-3401129",
2010-03-03 00:00:00.000,27.299999999999997,50.07000000000001,31.043400000000005,3,2010,19.026600000000002,"210","2101-2402041",
2010-03-03 00:00:00.000,81.44,149.36,92.60320000000002,3,2010,56.756800000000005,"210","2101-1601180",
2010-03-03 00:00:00.000,9.6,17.26,11.5642,3,2010,5.695800000000001,PFI,PFI-008,
2010-03-03 00:00:00.000,19.6,30.71,19.0402,3,2010,11.6698,"210","2101-1602610",
2010-03-03 00:00:00.000,81.3,148.95,92.34899999999999,3,2010,56.601,"210","2101-3003057",
2010-03-03 00:00:00.000,44.88,82.02,50.852399999999996,3,2010,31.1676,"210","2105-3502040",
2010-03-03 00:00:00.000,5.4,10.44,6.472799999999999,3,2010,3.9672,"212","212131006100",
2010-03-03 00:00:00.000,8.1,15.66,9.7092,3,2010,5.9508,"212","212141311014",
2010-03-03 00:00:00.000,12.75,24.65,15.283,3,2010,9.366999999999999,"210","2108-1601130",
